sample_datetime bat f id lat lon num sample_datetime_x temp x y z igrfx igrfy igrfz igrff buoy_datetime WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS TIDE buoy_lat buoy_lon buoy_id sample_datetime_y mins_diff
"2012-10-06 23:00:00" 12.7 162060.209695 000000000068740 47.5457 -128.2005 3 "2012-10-06 23:00:00" 12.99 127507.3042 99813.8324 127507.3042 19070.2895524 5930.81328953 49167.2697188 53068.5490803 "2012-10-06 21:50:00" 133 2.1 2.5 99.0 99.0 99.0 999 1025.9 9.5 9.6 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-06 23:00:00" 70.0
"2012-10-06 23:20:03" 12.7 162517.674479 000000000068740 47.5456 -128.2018 4 "2012-10-06 23:20:03" 12.91 127140.6357 100620.5031 127140.6357 19070.4766435 5930.8950774 49166.8798529 53068.264248 "2012-10-07 00:50:00" 86 7.0 8.7 99.0 99.0 99.0 999 1026.5 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-06 23:20:03" 89.0
"2012-10-06 23:39:59" 12.7 163920.559851 000000000068740 47.5453 -128.2029 5 "2012-10-06 23:39:59" 12.83 127280.6364 102600.513 127280.6364 19070.7398531 5930.97348427 49166.3907661 53067.914468 "2012-10-07 00:50:00" 86 7.0 8.7 99.0 99.0 99.0 999 1026.5 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-06 23:39:59" 70.0
"2012-10-07 00:20:00" 12.7 165392.543263 000000000068740 47.5446 -128.2054 7 "2012-10-07 00:20:00" 12.64 127460.6373 104627.1898 127460.6373 19071.3468987 5931.1530988 49165.266744 53067.1113179 "2012-10-07 00:50:00" 86 7.0 8.7 99.0 99.0 99.0 999 1026.5 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 00:20:00" 30.0
"2012-10-07 00:39:59" 12.7 167970.532353 000000000068740 47.5446 -128.2056 8 "2012-10-07 00:39:59" 12.59 127973.9732 108053.8736 127973.9732 19071.3681608 5931.16292714 49165.2150228 53067.0721393 "2012-10-07 00:50:00" 86 7.0 8.7 99.0 99.0 99.0 999 1026.5 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 00:39:59" 10.0
"2012-10-07 01:00:04" 12.7 164037.543579 000000000068740 47.5451 -128.2052 9 "2012-10-07 01:00:04" 12.54 127920.6396 102473.8457 127920.6396 19071.0820191 5931.11371455 49165.6758732 53067.3907719 "2012-10-07 00:50:00" 86 7.0 8.7 99.0 99.0 99.0 999 1026.5 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 01:00:04" 10.0
"2012-10-07 01:19:58" 12.7 168262.420734 000000000068740 47.5456 -128.2043 10 "2012-10-07 01:19:58" 12.48 128200.641 108387.2086 128200.641 19070.7426365 5931.03384255 49166.2569679 53067.7982527 "2012-10-07 00:50:00" 86 7.0 8.7 99.0 99.0 99.0 999 1026.5 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 01:19:58" 29.0
"2012-10-07 01:40:01" 12.7 164415.540258 000000000068740 47.5463 -128.2029 11 "2012-10-07 01:40:01" 12.38 127547.3044 103140.5157 127547.3044 19070.2525907 5930.91436944 49167.1055606 53068.3950044 "2012-10-07 01:50:00" 86 8.8 99.0 99.0 99.0 99.0 999 1026.7 9.2 999.0 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 01:40:01" 9.0
"2012-10-07 02:00:03" 12.7 158956.756396 000000000068740 47.5467 -128.2011 12 "2012-10-07 02:00:03" 12.25 125527.2943 95653.8116 125527.2943 19069.8660656 5930.78366521 49167.8293265 53068.9120608 "2012-10-07 01:50:00" 86 8.8 99.0 99.0 99.0 99.0 999 1026.7 9.2 999.0 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 02:00:03" 10.0
"2012-10-07 02:20:35" 12.7 161621.623183 000000000068740 47.5463 -128.1996 1 "2012-10-07 02:20:35" 12.11 126827.3008 99333.83 126827.3008 19069.9011616 5930.70686431 49167.8915964 53068.9737819 "2012-10-07 02:50:00" 88 8.1 9.7 99.0 99.0 99.0 999 1026.8 9.4 10.0 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 02:20:35" 29.0
"2012-10-07 02:40:03" 12.7 164246.63457 000000000068740 47.5459 -128.1975 2 "2012-10-07 02:40:03" 12.04 127633.9715 102873.8477 127633.9715 19069.8723776 5930.59334002 49168.0983116 53069.1422716 "2012-10-07 02:50:00" 88 8.1 9.7 99.0 99.0 99.0 999 1026.8 9.4 10.0 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 02:40:03" 9.0
"2012-10-07 03:00:00" 12.7 162813.315221 000000000068740 47.5451 -128.195 3 "2012-10-07 03:00:00" 11.99 126687.3001 101153.8391 126687.3001 19069.9958539 5930.47294826 49168.1064696 53069.1807461 "2012-10-07 02:50:00" 88 8.1 9.7 99.0 99.0 99.0 999 1026.8 9.4 10.0 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 03:00:00" 10.0
"2012-10-07 03:20:00" 12.7 161322.65565 000000000068740 47.5436 -128.1925 4 "2012-10-07 03:20:00" 11.96 126913.9679 99020.4951 126913.9679 19070.4603128 5930.38363119 49167.5989941 53068.8674969 "2012-10-07 02:50:00" 88 8.1 9.7 99.0 99.0 99.0 999 1026.8 9.4 10.0 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 03:20:00" 30.0
"2012-10-07 03:20:00" 12.7 161322.65565 000000000068740 47.5436 -128.1925 4 "2012-10-07 03:20:00" 11.96 126913.9679 99020.4951 126913.9679 19070.4603128 5930.38363119 49167.5989941 53068.8674969 "2012-10-07 03:50:00" 82 9.3 11.0 99.0 99.0 99.0 999 1027.0 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 03:20:00" 30.0
"2012-10-07 03:39:59" 12.7 159970.739943 000000000068740 47.5417 -128.1904 5 "2012-10-07 03:39:59" 11.96 126607.2997 96947.1514 126607.2997 19071.162189 5930.33662561 49166.7006772 53068.2821958 "2012-10-07 03:50:00" 82 9.3 11.0 99.0 99.0 99.0 999 1027.0 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 03:39:59" 10.0
"2012-10-07 03:59:59" 12.7 164089.947041 000000000068740 47.5392 -128.1886 6 "2012-10-07 03:59:59" 11.94 126647.2999 102733.847 126647.2999 19072.1882128 5930.33466611 49165.2881791 53067.3420685 "2012-10-07 03:50:00" 82 9.3 11.0 99.0 99.0 99.0 999 1027.0 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 03:59:59" 9.0
"2012-10-07 04:19:58" 12.7 161607.853811 000000000068740 47.5363 -128.1873 7 "2012-10-07 04:19:58" 11.92 126607.2997 99240.4962 126607.2997 19073.4621996 5930.38114236 49163.4606758 53066.1120339 "2012-10-07 03:50:00" 82 9.3 11.0 99.0 99.0 99.0 999 1027.0 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 04:19:58" 29.0
"2012-10-07 04:40:01" 12.7 160930.977086 000000000068740 47.5329 -128.1871 8 "2012-10-07 04:40:01" 11.9 125987.2966 98073.8237 125987.2966 19075.0966168 5930.51732982 49161.000107 53064.4351545 "2012-10-07 04:50:00" 81 8.2 9.9 99.0 99.0 99.0 999 1027.6 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 04:40:01" 9.0
"2012-10-07 05:00:00" 12.7 158381.420769 000000000068740 47.5296 -128.1876 9 "2012-10-07 05:00:00" 11.86 125273.9597 94513.8059 125273.9597 19076.7566317 5930.69200633 49158.4446595 53062.6839935 "2012-10-07 04:50:00" 81 8.2 9.9 99.0 99.0 99.0 999 1027.6 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 05:00:00" 10.0
"2012-10-07 05:20:00" 12.7 157100.605995 000000000068740 47.5263 -128.1883 10 "2012-10-07 05:20:00" 11.84 125293.9598 92747.1304 125293.9598 19078.437721 5930.8788704 49155.8408588 53060.8970955 "2012-10-07 04:50:00" 81 8.2 9.9 99.0 99.0 99.0 999 1027.6 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 05:20:00" 30.0
"2012-10-07 05:39:59" 12.7 157564.151015 000000000068740 47.5228 -128.189 11 "2012-10-07 05:39:59" 11.78 126073.9637 93440.4672 126073.9637 19080.2159585 5931.07449529 49153.0893993 53059.0094441 "2012-10-07 04:50:00" 81 8.2 9.9 99.0 99.0 99.0 999 1027.6 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 05:39:59" 49.0
"2012-10-07 06:00:29" 12.7 158991.586302 000000000068740 47.5189 -128.1905 12 "2012-10-07 06:00:29" 11.77 125533.961 95447.1439 125533.961 19082.2737098 5931.33677005 49149.8502771 53056.778154 "2012-10-07 06:50:00" 87 8.1 99.0 99.0 99.0 99.0 999 9999.0 9.0 999.0 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 06:00:29" 49.0
"2012-10-07 06:20:00" 12.7 158827.810309 000000000068740 47.5158 -128.1925 1 "2012-10-07 06:20:00" 11.81 125467.294 94953.8081 125467.294 19083.994991 5931.59431533 49147.0804234 53054.8601928 "2012-10-07 06:50:00" 87 8.1 99.0 99.0 99.0 99.0 999 9999.0 9.0 999.0 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 06:20:00" 30.0
"2012-10-07 06:39:59" 12.7 160756.395352 000000000068740 47.5134 -128.1945 2 "2012-10-07 06:39:59" 11.87 126527.2993 97800.489 126527.2993 19085.3754333 5931.82073557 49144.826294 53053.2939989 "2012-10-07 06:50:00" 87 8.1 99.0 99.0 99.0 99.0 999 9999.0 9.0 999.0 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 06:39:59" 10.0
"2012-10-07 06:59:59" 12.7 161187.386019 000000000068740 47.5114 -128.1964 3 "2012-10-07 06:59:59" 11.88 126560.6328 98240.4912 126560.6328 19086.55048 5932.02325559 49142.8909672 53051.9466348 "2012-10-07 06:50:00" 87 8.1 99.0 99.0 99.0 99.0 999 9999.0 9.0 999.0 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 06:59:59" 9.0
"2012-10-07 07:19:58" 12.7 161997.85111 000000000068740 47.5093 -128.1988 4 "2012-10-07 07:19:58" 11.88 126607.2997 99287.1631 126607.2997 19087.8272014 5932.26078808 49140.7614687 53050.4599702 "2012-10-07 06:50:00" 87 8.1 99.0 99.0 99.0 99.0 999 9999.0 9.0 999.0 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 07:19:58" 29.0
"2012-10-07 07:40:01" 12.7 163237.111029 000000000068740 47.5076 -128.2016 5 "2012-10-07 07:40:01" 11.9 126620.6331 101087.1721 126620.6331 19088.9517139 5932.50508531 49138.8305174 53049.1032793 "2012-10-07 07:50:00" 84 7.2 8.7 99.0 99.0 99.0 999 1028.3 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 07:40:01" 9.0
"2012-10-07 08:00:00" 12.7 157438.687751 000000000068740 47.5065 -128.2041 6 "2012-10-07 08:00:00" 11.89 125487.2941 92953.7981 125487.2941 19089.7523983 5932.70443599 49137.414121 53048.1017102 "2012-10-07 07:50:00" 84 7.2 8.7 99.0 99.0 99.0 999 1028.3 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 08:00:00" 10.0
"2012-10-07 08:20:00" 12.7 159000.666418 000000000068740 47.5058 -128.2057 7 "2012-10-07 08:20:00" 11.87 126387.2986 95400.477 126387.2986 19090.2628497 5932.83093175 49136.5092321 53047.4613723 "2012-10-07 07:50:00" 84 7.2 8.7 99.0 99.0 99.0 999 1028.3 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 08:20:00" 30.0
"2012-10-07 08:20:00" 12.7 159000.666418 000000000068740 47.5058 -128.2057 7 "2012-10-07 08:20:00" 11.87 126387.2986 95400.477 126387.2986 19090.2628497 5932.83093175 49136.5092321 53047.4613723 "2012-10-07 08:50:00" 87 6.3 7.4 99.0 99.0 99.0 999 1028.5 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 08:20:00" 30.0
"2012-10-07 08:40:31" 12.7 161272.546805 000000000068740 47.5047 -128.2075 8 "2012-10-07 08:40:31" 11.88 126227.2978 98393.8253 126227.2978 19090.9890765 5932.98723709 49135.2610893 53046.5840916 "2012-10-07 08:50:00" 87 6.3 7.4 99.0 99.0 99.0 999 1028.5 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 08:40:31" 9.0
"2012-10-07 09:00:00" 12.7 164099.412809 000000000068740 47.5036 -128.2097 9 "2012-10-07 09:00:00" 11.9 128200.641 102140.5107 128200.641 19091.7577548 5933.16812865 49133.9168155 53045.6358228 "2012-10-07 08:50:00" 87 6.3 7.4 99.0 99.0 99.0 999 1028.5 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 09:00:00" 10.0
"2012-10-07 09:20:00" 12.7 159961.943282 000000000068740 47.5027 -128.2113 10 "2012-10-07 09:20:00" 11.91 126833.9675 96740.4837 126833.9675 19092.3653838 5933.30335157 49132.8643077 53044.8947561 "2012-10-07 08:50:00" 87 6.3 7.4 99.0 99.0 99.0 999 1028.5 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 09:20:00" 30.0
"2012-10-07 09:20:00" 12.7 159961.943282 000000000068740 47.5027 -128.2113 10 "2012-10-07 09:20:00" 11.91 126833.9675 96740.4837 126833.9675 19092.3653838 5933.30335157 49132.8643077 53044.8947561 "2012-10-07 09:50:00" 83 5.0 6.4 1.39 9.09 5.66 999 1028.6 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 09:20:00" 30.0
"2012-10-07 09:39:59" 12.7 158074.868504 000000000068740 47.5022 -128.213 11 "2012-10-07 09:39:59" 11.9 125580.6279 94100.4705 125580.6279 19092.7890861 5933.42703834 49132.082736 53044.337167 "2012-10-07 09:50:00" 83 5.0 6.4 1.39 9.09 5.66 999 1028.6 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 09:39:59" 10.0
"2012-10-07 10:00:35" 12.7 157712.361303 000000000068740 47.5018 -128.2144 12 "2012-10-07 10:00:35" 11.9 125620.6281 93620.4681 125620.6281 19093.1322778 5933.52785561 49131.446999 53043.8831271 "2012-10-07 09:50:00" 83 5.0 6.4 1.39 9.09 5.66 999 1028.6 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 10:00:35" 10.0
"2012-10-07 10:19:58" 12.7 157236.887633 000000000068740 47.5015 -128.2151 1 "2012-10-07 10:19:58" 11.92 125527.2943 92887.1311 125527.2943 19093.3524812 5933.58155627 49131.0537139 53043.6041205 "2012-10-07 09:50:00" 83 5.0 6.4 1.39 9.09 5.66 999 1028.6 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 10:19:58" 29.0
"2012-10-07 10:40:01" 12.7 159420.115736 000000000068740 47.5007 -128.2157 2 "2012-10-07 10:40:01" 11.91 126807.3007 95920.4796 126807.3007 19093.8051886 5933.65108361 49130.3155557 53043.0911464 "2012-10-07 10:50:00" 66 4.9 5.9 99.0 99.0 99.0 999 1028.6 9.3 9.7 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 10:40:01" 9.0
"2012-10-07 11:00:00" 12.7 162797.036979 000000000068740 47.4991 -128.2162 3 "2012-10-07 11:00:00" 11.9 126720.6336 100567.1695 126720.6336 19094.636247 5933.74973282 49129.0113279 53042.1933309 "2012-10-07 10:50:00" 66 4.9 5.9 99.0 99.0 99.0 999 1028.6 9.3 9.7 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 11:00:00" 10.0
"2012-10-07 11:20:00" 12.7 160585.349294 000000000068740 47.4977 -128.2164 4 "2012-10-07 11:20:00" 11.9 127167.3025 97527.1543 127167.3025 19095.3381541 5933.82119083 49127.9267887 53041.4494872 "2012-10-07 10:50:00" 66 4.9 5.9 99.0 99.0 99.0 999 1028.6 9.3 9.7 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 11:20:00" 30.0
"2012-10-07 11:20:00" 12.7 160585.349294 000000000068740 47.4977 -128.2164 4 "2012-10-07 11:20:00" 11.9 127167.3025 97527.1543 127167.3025 19095.3381541 5933.82119083 49127.9267887 53041.4494872 "2012-10-07 11:50:00" 88 6.6 7.5 99.0 99.0 99.0 999 1028.3 9.2 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 11:20:00" 30.0
"2012-10-07 11:39:59" 12.7 157253.188328 000000000068740 47.4963 -128.2164 5 "2012-10-07 11:39:59" 11.9 126153.9641 92993.7983 126153.9641 19096.0187873 5933.88039654 49126.8903515 53040.7411873 "2012-10-07 11:50:00" 88 6.6 7.5 99.0 99.0 99.0 999 1028.3 9.2 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 11:39:59" 10.0
"2012-10-07 12:00:37" 12.7 158114.500706 000000000068740 47.4952 -128.2167 6 "2012-10-07 12:00:37" 11.89 125687.2951 94267.138 125687.2951 19096.5853936 5933.94465729 49126.0028662 53040.1303779 "2012-10-07 11:50:00" 88 6.6 7.5 99.0 99.0 99.0 999 1028.3 9.2 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 12:00:37" 10.0
"2012-10-07 12:20:00" 12.7 161734.37407 000000000068740 47.4947 -128.2158 7 "2012-10-07 12:20:00" 11.9 126313.9649 99120.4956 126313.9649 19096.7328735 5933.90923201 49125.8471153 53040.0352565 "2012-10-07 11:50:00" 88 6.6 7.5 99.0 99.0 99.0 999 1028.3 9.2 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 12:20:00" 30.0
"2012-10-07 12:39:59" 12.7 166019.207656 000000000068740 47.4942 -128.2144 8 "2012-10-07 12:39:59" 11.91 128333.975 104947.1914 128333.975 19096.8272631 5933.84313075 49125.8116149 53040.0289653 "2012-10-07 11:50:00" 88 6.6 7.5 99.0 99.0 99.0 999 1028.3 9.2 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 12:39:59" 49.0
"2012-10-07 13:00:04" 12.7 164108.348701 000000000068740 47.4936 -128.2132 9 "2012-10-07 13:00:04" 11.9 127787.3056 102367.1785 127787.3056 19096.9915061 5933.7936471 49125.6541722 53039.9367408 "2012-10-07 13:50:00" 82 5.1 6.3 99.0 99.0 99.0 999 1028.1 9.1 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 13:00:04" 49.0
"2012-10-07 13:20:35" 12.7 165172.916185 000000000068740 47.4925 -128.2123 10 "2012-10-07 13:20:35" 11.9 127153.9691 103853.8526 127153.9691 19097.4306736 5933.78446658 49125.055536 53039.5393819 "2012-10-07 13:50:00" 82 5.1 6.3 99.0 99.0 99.0 999 1028.1 9.1 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 13:20:35" 29.0
"2012-10-07 13:40:01" 12.7 158879.322695 000000000068740 47.4919 -128.2113 11 "2012-10-07 13:40:01" 11.9 126360.6318 95167.1425 126360.6318 19097.6161513 5933.74728653 49124.8500557 53039.4116909 "2012-10-07 13:50:00" 82 5.1 6.3 99.0 99.0 99.0 999 1028.1 9.1 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 13:40:01" 9.0
"2012-10-07 14:00:35" 12.7 157621.441431 000000000068740 47.4903 -128.21 12 "2012-10-07 14:00:35" 11.88 126273.9647 93340.4667 126273.9647 19098.255902 5933.73559013 49123.9787676 53038.8337589 "2012-10-07 13:50:00" 82 5.1 6.3 99.0 99.0 99.0 999 1028.1 9.1 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 14:00:35" 10.0
"2012-10-07 14:20:00" 12.7 159354.750387 000000000068740 47.4885 -128.2093 1 "2012-10-07 14:20:00" 11.9 125653.9616 95847.1459 125653.9616 19099.0565433 5933.76953841 49122.8156358 53038.0485856 "2012-10-07 13:50:00" 82 5.1 6.3 99.0 99.0 99.0 999 1028.1 9.1 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 14:20:00" 30.0
"2012-10-07 14:40:37" 12.7 161159.806923 000000000068740 47.487 -128.2086 2 "2012-10-07 14:40:37" 11.89 126547.2994 98480.4924 126547.2994 19099.7113222 5933.7901261 49121.8735975 53037.4141864 "2012-10-07 13:50:00" 82 5.1 6.3 99.0 99.0 99.0 999 1028.1 9.1 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 14:40:37" 50.0
"2012-10-07 15:00:37" 12.7 160640.416688 000000000068740 47.4857 -128.2082 3 "2012-10-07 15:00:37" 11.92 126327.2983 97740.4887 126327.2983 19100.3007065 5933.82034684 49121.0069906 53036.8271936 "2012-10-07 13:50:00" 82 5.1 6.3 99.0 99.0 99.0 999 1028.1 9.1 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 15:00:37" 70.0
"2012-10-07 15:20:05" 12.7 162648.154302 000000000068740 47.4839 -128.2078 4 "2012-10-07 15:20:05" 11.98 127513.9709 100400.502 127513.9709 19101.1330823 5933.8725925 49119.7714766 53035.9885255 "2012-10-07 16:50:00" 109 5.5 6.3 99.0 99.0 99.0 999 1027.8 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 15:20:05" 89.0
"2012-10-07 15:39:59" 12.7 160445.330539 000000000068740 47.4813 -128.2078 5 "2012-10-07 15:39:59" 12.04 125807.2957 97367.1535 125807.2957 19102.3966453 5933.98438803 49117.8491149 53034.6757319 "2012-10-07 16:50:00" 109 5.5 6.3 99.0 99.0 99.0 999 1027.8 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 15:39:59" 70.0
"2012-10-07 16:00:35" 12.7 157537.579577 000000000068740 47.4778 -128.2085 6 "2012-10-07 16:00:35" 12.07 125567.2945 93147.1324 125567.2945 19104.1716931 5934.17839547 49115.0936623 53032.7849049 "2012-10-07 16:50:00" 109 5.5 6.3 99.0 99.0 99.0 999 1027.8 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 16:00:35" 49.0
"2012-10-07 16:19:58" 12.7 162992.945241 000000000068740 47.4748 -128.209 7 "2012-10-07 16:19:58" 12.12 126453.9656 100887.1711 126453.9656 19105.6823678 5934.33826907 49112.7553863 53031.1814979 "2012-10-07 16:50:00" 109 5.5 6.3 99.0 99.0 99.0 999 1027.8 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 16:19:58" 30.0
"2012-10-07 16:40:01" 12.7 161266.461279 000000000068740 47.4713 -128.2092 8 "2012-10-07 16:40:01" 12.16 126327.2983 98573.8262 126327.2983 19107.403962 5934.50154583 49110.1199213 53029.3793424 "2012-10-07 16:50:00" 109 5.5 6.3 99.0 99.0 99.0 999 1027.8 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 16:40:01" 9.0
"2012-10-07 17:00:00" 12.7 156711.376544 000000000068740 47.4683 -128.2104 9 "2012-10-07 17:00:00" 12.19 125880.6294 92307.1282 125880.6294 19108.9885067 5934.70400004 49107.6125021 53027.6508906 "2012-10-07 16:50:00" 109 5.5 6.3 99.0 99.0 99.0 999 1027.8 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 17:00:00" 10.0
"2012-10-07 17:20:00" 12.7 159707.146558 000000000068740 47.4662 -128.2119 10 "2012-10-07 17:20:00" 12.18 125907.2962 96687.1501 125907.2962 19110.1675387 5934.88529477 49105.697111 53026.3222897 "2012-10-07 16:50:00" 109 5.5 6.3 99.0 99.0 99.0 999 1027.8 9.5 9.8 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 17:20:00" 30.0
"2012-10-07 17:20:00" 12.7 159707.146558 000000000068740 47.4662 -128.2119 10 "2012-10-07 17:20:00" 12.18 125907.2962 96687.1501 125907.2962 19110.1675387 5934.88529477 49105.697111 53026.3222897 "2012-10-07 17:50:00" 90 6.8 7.9 99.0 99.0 99.0 999 1028.0 9.2 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 17:20:00" 30.0
"2012-10-07 17:40:11" 12.7 160637.820366 000000000068740 47.4641 -128.2141 11 "2012-10-07 17:40:11" 12.2 125987.2966 97900.4895 125987.2966 19111.4206688 5935.10930615 49103.6129424 53024.8689433 "2012-10-07 17:50:00" 90 6.8 7.9 99.0 99.0 99.0 999 1028.0 9.2 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 17:40:11" 9.0
"2012-10-07 18:20:28" 12.7 161876.671968 000000000068740 47.4586 -128.2199 1 "2012-10-07 18:20:28" 12.38 126720.6336 99593.8313 126720.6336 19114.7061355 5935.69946607 49098.1467987 53021.0574948 "2012-10-07 18:50:00" 92 7.1 8.4 0.91 8.33 4.94 999 1028.0 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 18:20:28" 29.0
"2012-10-07 19:00:35" 12.7 160286.834786 000000000068740 47.4551 -128.2258 3 "2012-10-07 19:00:35" 12.39 126153.9641 97560.4878 126153.9641 19117.0304687 5936.20783156 49094.1329044 53018.2355703 "2012-10-07 18:50:00" 92 7.1 8.4 0.91 8.33 4.94 999 1028.0 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 19:00:35" 10.0
"2012-10-07 19:19:58" 12.7 161839.096792 000000000068740 47.4546 -128.2284 4 "2012-10-07 19:19:58" 12.42 126753.9671 99627.1648 126753.9671 19117.5486245 5936.386007 49093.1335778 53017.5169988 "2012-10-07 18:50:00" 92 7.1 8.4 0.91 8.33 4.94 999 1028.0 9.0 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 19:19:58" 29.0
"2012-10-07 19:40:01" 12.7 161921.796372 000000000068740 47.4549 -128.2307 5 "2012-10-07 19:40:01" 12.44 127193.9693 99513.8309 127193.9693 19117.6466482 5936.51081513 49092.7973407 53017.2549719 "2012-10-07 19:50:00" 91 7.0 8.0 99.0 99.0 99.0 999 1028.5 8.9 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 19:40:01" 9.0
"2012-10-07 20:20:00" 12.7 161766.891939 000000000068740 47.4546 -128.2349 7 "2012-10-07 20:20:00" 12.49 125947.2964 99380.4969 125947.2964 19118.2371775 5936.775246 49091.5564264 53016.3484735 "2012-10-07 19:50:00" 91 7.0 8.0 99.0 99.0 99.0 999 1028.5 8.9 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 20:20:00" 30.0
"2012-10-07 20:20:00" 12.7 161766.891939 000000000068740 47.4546 -128.2349 7 "2012-10-07 20:20:00" 12.49 125947.2964 99380.4969 125947.2964 19118.2371775 5936.775246 49091.5564264 53016.3484735 "2012-10-07 20:50:00" 90 6.0 6.9 99.0 99.0 99.0 999 1028.5 9.6 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 20:20:00" 30.0
"2012-10-07 21:40:23" 12.7 159888.140191 000000000068740 47.457 -128.2381 11 "2012-10-07 21:40:23" 12.5 125993.9633 96913.8179 125993.9633 19117.4111202 5936.85578116 49092.5436136 53016.973725 "2012-10-07 20:50:00" 90 6.0 6.9 99.0 99.0 99.0 999 1028.5 9.6 9.9 999.0 99.0 99.0 47.353 -124.731 46061 "2012-10-07 21:40:23" 50.0
