sample_datetime bat cal_start_datetime f id lat lon num sample_datetime temp x y z igrfx igrfy igrfz igrff
"2012-09-11 22:02:13" 13.0 "2012-09-11 22:00:00" 37871.938101581225 4 48.05555 -127.846741 133 "2012-09-11 22:02:13" 16.55 30175.9 -12182.0 19372.6 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:02:14" 13.0 "2012-09-11 22:00:00" 39909.11334444804 4 48.05555 -127.846741 134 "2012-09-11 22:02:14" 16.57 31446.3 -17079.5 17668.0 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:02:15" 13.0 "2012-09-11 22:00:00" 41222.578198239855 4 48.05555 -127.846741 135 "2012-09-11 22:02:15" 16.57 35011.1 -8684.1 19952.7 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:02:16" 13.0 "2012-09-11 22:00:00" 44078.29461741913 4 48.05555 -127.846741 136 "2012-09-11 22:02:16" 16.58 35862.3 -19921.5 16122.2 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:02:17" 13.0 "2012-09-11 22:00:00" 46732.543361773074 4 48.05555 -127.846741 137 "2012-09-11 22:02:17" 16.61 40447.9 -16508.8 16593.9 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:02:18" 13.0 "2012-09-11 22:00:00" 43846.52260350871 4 48.05555 -127.846741 138 "2012-09-11 22:02:18" 16.66 37542.3 -13408.3 18256.8 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:02:19" 13.0 "2012-09-11 22:00:00" 41784.137421035746 4 48.05555 -127.846741 139 "2012-09-11 22:02:19" 16.67 34748.7 -14052.7 18465.2 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:02:20" 13.0 "2012-09-11 22:00:00" 45707.167609686774 4 48.05555 -127.846741 140 "2012-09-11 22:02:20" 16.67 38633.5 -18116.7 16382.4 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:02:21" 13.0 "2012-09-11 22:00:00" 44364.71375620494 4 48.05555 -127.846741 141 "2012-09-11 22:02:21" 16.72 36246.3 -19889.7 16088.3 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:02:22" 13.0 "2012-09-11 22:00:00" 42473.396991293266 4 48.05555 -127.846741 142 "2012-09-11 22:02:22" 16.7 34659.1 -17444.6 17274.9 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:02:23" 13.0 "2012-09-11 22:00:00" 38681.77980845762 4 48.05555 -127.846741 143 "2012-09-11 22:02:23" 16.8 31366.3 -11356.1 19582.5 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:02:24" 13.0 "2012-09-11 22:00:00" 40046.67882971071 4 48.05555 -127.846741 144 "2012-09-11 22:02:24" 16.73 33814.3 -4877.2 20893.6 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:02:25" 13.0 "2012-09-11 22:00:00" 43743.947410927605 4 48.05555 -127.846741 145 "2012-09-11 22:02:25" 16.72 35180.7 -20521.6 15959.8 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:28" 13.0 "2012-09-11 22:00:00" 19237.447707271356 3 48.05555 -127.846741 88 "2012-09-11 22:01:28" 15.77 8547.1 -1288.8 17186.2 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:29" 13.0 "2012-09-11 22:00:00" 23476.793238004208 3 48.05555 -127.846741 89 "2012-09-11 22:01:29" 15.8 12620.7 -10270.0 16923.5 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:30" 13.0 "2012-09-11 22:00:00" 23763.07457106508 3 48.05555 -127.846741 90 "2012-09-11 22:01:30" 15.79 12607.9 -11482.1 16549.5 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:31" 13.0 "2012-09-11 22:00:00" 26647.768681448735 3 48.05555 -127.846741 91 "2012-09-11 22:01:31" 15.85 15887.9 -12527.3 17342.0 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:32" 13.0 "2012-09-11 22:00:00" 30728.96595754566 3 48.05555 -127.846741 92 "2012-09-11 22:01:32" 15.83 20489.5 -14304.4 17883.9 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:33" 13.0 "2012-09-11 22:00:00" 25763.782694705373 3 48.05555 -127.846741 93 "2012-09-11 22:01:33" 15.88 14380.7 -13610.5 16484.0 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:34" 13.0 "2012-09-11 22:00:00" 24963.66009502613 3 48.05555 -127.846741 94 "2012-09-11 22:01:34" 15.89 13916.7 -12089.8 16832.9 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:35" 13.0 "2012-09-11 22:00:00" 25664.421408245304 3 48.05555 -127.846741 95 "2012-09-11 22:01:35" 15.93 14329.5 -13414.6 16534.1 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:36" 13.0 "2012-09-11 22:00:00" 25249.74185590815 3 48.05555 -127.846741 96 "2012-09-11 22:01:36" 15.94 14079.9 -12656.7 16706.7 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:37" 13.0 "2012-09-11 22:00:00" 17255.30459279117 3 48.05555 -127.846741 97 "2012-09-11 22:01:37" 15.96 4559.9 -10695.7 12749.7 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:38" 13.0 "2012-09-11 22:00:00" 18833.44592208234 3 48.05555 -127.846741 98 "2012-09-11 22:01:38" 15.96 8009.5 -5524.9 16125.2 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:39" 13.0 "2012-09-11 22:00:00" 18199.173489749475 3 48.05555 -127.846741 99 "2012-09-11 22:01:39" 15.96 4591.9 -12879.7 12009.9 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:40" 13.0 "2012-09-11 22:00:00" 13854.06559931055 3 48.05555 -127.846741 100 "2012-09-11 22:01:40" 15.99 1651.1 -6901.1 11898.9 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:41" 13.0 "2012-09-11 22:00:00" 22439.034998412924 3 48.05555 -127.846741 101 "2012-09-11 22:01:41" 16.0 12259.1 -1672.6 18719.7 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:42" 13.0 "2012-09-11 22:00:00" 19751.683057906735 3 48.05555 -127.846741 102 "2012-09-11 22:01:42" 16.03 9196.7 -2426.8 17310.7 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:43" 13.0 "2012-09-11 22:00:00" 26269.722430775702 3 48.05555 -127.846741 103 "2012-09-11 22:01:43" 16.03 15567.9 -12052.7 17391.7 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:44" 13.0 "2012-09-11 22:00:00" 30425.728567940652 3 48.05555 -127.846741 104 "2012-09-11 22:01:44" 16.02 18732.7 -17656.4 16219.2 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:45" 13.0 "2012-09-11 22:00:00" 31362.55539668284 3 48.05555 -127.846741 105 "2012-09-11 22:01:45" 16.14 20329.5 -16882.4 16891.0 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:46" 13.0 "2012-09-11 22:00:00" 32949.374084191644 3 48.05555 -127.846741 106 "2012-09-11 22:01:46" 16.06 21903.9 -18075.3 16708.2 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:47" 13.0 "2012-09-11 22:00:00" 31403.133294147574 3 48.05555 -127.846741 107 "2012-09-11 22:01:47" 16.14 21657.5 -13338.8 18417.0 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:48" 13.0 "2012-09-11 22:00:00" 30567.5660054902 3 48.05555 -127.846741 108 "2012-09-11 22:01:48" 16.08 19587.1 -16175.5 17002.2 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:49" 13.0 "2012-09-11 22:00:00" 39664.161233284634 3 48.05555 -127.846741 109 "2012-09-11 22:01:49" 16.15 29916.7 -20179.6 16462.7 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:50" 13.0 "2012-09-11 22:00:00" 44034.5342673225 3 48.05555 -127.846741 110 "2012-09-11 22:01:50" 16.18 35427.1 -20846.2 15792.3 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:51" 13.0 "2012-09-11 22:00:00" 46428.23003399978 3 48.05555 -127.846741 111 "2012-09-11 22:01:51" 16.22 37404.7 -23529.8 14241.4 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:52" 13.0 "2012-09-11 22:00:00" 41859.42785012715 3 48.05555 -127.846741 112 "2012-09-11 22:01:52" 16.26 31750.3 -22562.9 15331.2 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:53" 13.0 "2012-09-11 22:00:00" 48591.88904879085 3 48.05555 -127.846741 113 "2012-09-11 22:01:53" 16.32 43279.9 -14803.4 16397.6 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:54" 13.0 "2012-09-11 22:00:00" 44271.17936694255 3 48.05555 -127.846741 114 "2012-09-11 22:01:54" 16.31 38556.7 -10978.2 18782.9 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:55" 13.0 "2012-09-11 22:00:00" 48448.36049269367 3 48.05555 -127.846741 115 "2012-09-11 22:01:55" 16.37 42927.9 -15461.1 16290.9 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:56" 13.0 "2012-09-11 22:00:00" 40843.66272385472 3 48.05555 -127.846741 116 "2012-09-11 22:01:56" 16.32 34838.3 -3215.9 21075.0 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:00:59" 13.0 "2012-09-11 22:00:00" 32559.11380735047 2 48.05555 -127.846741 59 "2012-09-11 22:00:59" 14.95 10559.4 26840.0 15106.6 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:00" 13.0 "2012-09-11 22:00:00" 33233.54360371461 2 48.05555 -127.846741 60 "2012-09-11 22:01:00" 14.96 9585.0 28671.1 13804.5 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:01" 13.0 "2012-09-11 22:00:00" 30017.725969000385 2 48.05555 -127.846741 61 "2012-09-11 22:01:01" 14.99 11666.9 21465.7 17440.5 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:02" 13.0 "2012-09-11 22:00:00" 27261.719887050414 2 48.05555 -127.846741 62 "2012-09-11 22:01:02" 15.04 10194.8 18150.4 17602.0 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:03" 13.0 "2012-09-11 22:00:00" 27334.85223044017 2 48.05555 -127.846741 63 "2012-09-11 22:01:03" 15.01 11818.6 16109.3 18654.9 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:04" 13.0 "2012-09-11 22:00:00" 28878.565382996432 2 48.05555 -127.846741 64 "2012-09-11 22:01:04" 15.06 13548.5 16794.8 19192.3 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:05" 13.0 "2012-09-11 22:00:00" 22965.53828848782 2 48.05555 -127.846741 65 "2012-09-11 22:01:05" 15.1 10358.4 8335.4 18725.4 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:06" 13.0 "2012-09-11 22:00:00" 24278.461423451034 2 48.05555 -127.846741 66 "2012-09-11 22:01:06" 15.06 13781.9 2581.2 19820.2 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:07" 13.0 "2012-09-11 22:00:00" 22800.325547456556 2 48.05555 -127.846741 67 "2012-09-11 22:01:07" 15.13 12636.7 -1734.3 18898.7 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:08" 13.0 "2012-09-11 22:00:00" 17799.11502210152 2 48.05555 -127.846741 68 "2012-09-11 22:01:08" 15.19 4802.8 6500.7 15858.2 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:09" 13.0 "2012-09-11 22:00:00" 21035.042063423596 2 48.05555 -127.846741 69 "2012-09-11 22:01:09" 15.27 10252.2 1205.6 18327.9 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:10" 13.0 "2012-09-11 22:00:00" 20850.334011233488 2 48.05555 -127.846741 70 "2012-09-11 22:01:10" 15.27 8918.1 5491.4 18029.1 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:11" 13.0 "2012-09-11 22:00:00" 25205.710078075565 2 48.05555 -127.846741 71 "2012-09-11 22:01:11" 15.39 15516.7 -3451.3 19561.4 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:12" 13.0 "2012-09-11 22:00:00" 21654.96085126916 2 48.05555 -127.846741 72 "2012-09-11 22:01:12" 15.3 11331.1 -4662.5 17855.1 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:13" 13.0 "2012-09-11 22:00:00" 23513.771988772878 2 48.05555 -127.846741 73 "2012-09-11 22:01:13" 15.39 10412.7 -15626.8 14151.9 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:14" 13.0 "2012-09-11 22:00:00" 23635.699683529572 2 48.05555 -127.846741 74 "2012-09-11 22:01:14" 15.41 12435.1 -11498.4 16486.4 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:15" 13.0 "2012-09-11 22:00:00" 27519.337714777947 2 48.05555 -127.846741 75 "2012-09-11 22:01:15" 15.39 14665.5 -17859.5 14942.4 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:16" 13.0 "2012-09-11 22:00:00" 30285.633927986382 2 48.05555 -127.846741 76 "2012-09-11 22:01:16" 15.42 20838.3 -11043.3 19000.8 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:17" 13.0 "2012-09-11 22:00:00" 32915.89009870461 2 48.05555 -127.846741 77 "2012-09-11 22:01:17" 15.47 19849.5 -21793.5 14645.7 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:18" 13.0 "2012-09-11 22:00:00" 34172.044002517614 2 48.05555 -127.846741 78 "2012-09-11 22:01:18" 15.47 22851.1 -19534.1 16247.3 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:19" 13.0 "2012-09-11 22:00:00" 33032.68309099338 2 48.05555 -127.846741 79 "2012-09-11 22:01:19" 15.53 23343.9 -14610.3 18241.7 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:20" 13.0 "2012-09-11 22:00:00" 32597.671344744856 2 48.05555 -127.846741 80 "2012-09-11 22:01:20" 15.54 21571.1 -17775.8 16772.5 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:21" 13.0 "2012-09-11 22:00:00" 26865.05666958475 2 48.05555 -127.846741 81 "2012-09-11 22:01:21" 15.56 15759.9 -13719.2 16886.1 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:22" 13.0 "2012-09-11 22:00:00" 27707.724882061317 2 48.05555 -127.846741 82 "2012-09-11 22:01:22" 15.56 13382.3 -20234.6 13386.3 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:23" 13.0 "2012-09-11 22:00:00" 23121.50938044487 2 48.05555 -127.846741 83 "2012-09-11 22:01:23" 15.6 11599.9 -12076.1 15944.1 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:24" 13.0 "2012-09-11 22:00:00" 28045.96551128165 2 48.05555 -127.846741 84 "2012-09-11 22:01:24" 15.6 15014.3 -18525.6 14763.1 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:25" 13.0 "2012-09-11 22:00:00" 26672.563718360485 2 48.05555 -127.846741 85 "2012-09-11 22:01:25" 15.65 14735.9 -15545.1 15894.3 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:26" 13.0 "2012-09-11 22:00:00" 23867.057454575337 2 48.05555 -127.846741 86 "2012-09-11 22:01:26" 15.7 12956.7 -10807.2 16880.9 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:01:27" 13.0 "2012-09-11 22:00:00" 16100.417097081678 2 48.05555 -127.846741 87 "2012-09-11 22:01:27" 15.71 4700.7 -6071.4 14151.5 18781.018676906704 5892.041764346408 49635.07988596987 53563.263813442114
"2012-09-11 22:00:30" 13.0 "2012-09-11 22:00:00" 35140.47460607212 1 48.096004 -127.804337 30 "2012-09-11 22:00:30" 13.9 23036.7 -21697.6 15276.7 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:31" 13.0 "2012-09-11 22:00:00" 34595.52278330246 1 48.096004 -127.804337 31 "2012-09-11 22:00:31" 13.94 23619.1 -19148.0 16502.8 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:32" 13.0 "2012-09-11 22:00:00" 33904.92190597112 1 48.096004 -127.804337 32 "2012-09-11 22:00:32" 13.99 23260.7 -17906.0 16966.4 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:33" 13.0 "2012-09-11 22:00:00" 29641.287840274417 1 48.096004 -127.804337 33 "2012-09-11 22:00:33" 14.02 18828.7 -15083.3 17221.5 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:34" 13.0 "2012-09-11 22:00:00" 29091.83681567735 1 48.096004 -127.804337 34 "2012-09-11 22:00:34" 14.05 17772.7 -15922.1 16641.9 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:35" 13.0 "2012-09-11 22:00:00" 22427.87658473267 1 48.096004 -127.804337 35 "2012-09-11 22:00:35" 14.09 11631.9 -9228.0 16809.3 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:36" 13.0 "2012-09-11 22:00:00" 19553.928177734517 1 48.096004 -127.804337 36 "2012-09-11 22:00:36" 14.06 8540.7 -7599.5 15863.8 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:37" 13.0 "2012-09-11 22:00:00" 20866.970835749013 1 48.096004 -127.804337 37 "2012-09-11 22:00:37" 14.16 10390.3 -5562.4 17220.1 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:38" 13.0 "2012-09-11 22:00:00" 15076.036112320771 1 48.096004 -127.804337 38 "2012-09-11 22:00:38" 14.14 3649.9 65.3 14627.4 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:39" 13.0 "2012-09-11 22:00:00" 21154.85349842915 1 48.096004 -127.804337 39 "2012-09-11 22:00:39" 14.23 10812.7 -4156.6 17701.3 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:40" 13.0 "2012-09-11 22:00:00" 15976.836328259737 1 48.096004 -127.804337 40 "2012-09-11 22:00:40" 14.29 3643.1 4104.4 15004.7 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:41" 13.0 "2012-09-11 22:00:00" 25504.4148480219 1 48.096004 -127.804337 41 "2012-09-11 22:00:41" 14.34 15227.7 2810.3 20265.6 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:42" 13.0 "2012-09-11 22:00:00" 23019.10670486585 1 48.096004 -127.804337 42 "2012-09-11 22:00:42" 14.37 12369.2 2390.6 19265.7 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:43" 13.0 "2012-09-11 22:00:00" 26210.660336015953 1 48.096004 -127.804337 43 "2012-09-11 22:00:43" 14.48 9199.0 17490.5 17218.0 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:44" 13.0 "2012-09-11 22:00:00" 23504.56506915199 1 48.096004 -127.804337 44 "2012-09-11 22:00:44" 14.48 8544.2 13062.4 17573.7 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:45" 13.0 "2012-09-11 22:00:00" 28205.766389516877 1 48.096004 -127.804337 45 "2012-09-11 22:00:45" 14.46 14635.9 13520.0 19964.1 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:46" 13.0 "2012-09-11 22:00:00" 28743.66246131484 1 48.096004 -127.804337 46 "2012-09-11 22:00:46" 14.49 13710.4 16319.3 19284.8 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:47" 13.0 "2012-09-11 22:00:00" 33120.030239871456 1 48.096004 -127.804337 47 "2012-09-11 22:00:47" 14.54 15816.8 22332.6 18655.3 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:48" 13.0 "2012-09-11 22:00:00" 31907.975021928294 1 48.096004 -127.804337 48 "2012-09-11 22:00:48" 14.54 17194.0 17868.6 20079.8 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:49" 13.0 "2012-09-11 22:00:00" 39130.3816348627 1 48.096004 -127.804337 49 "2012-09-11 22:00:49" 14.58 18384.3 30445.8 16317.4 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:50" 13.0 "2012-09-11 22:00:00" 33544.89144385476 1 48.096004 -127.804337 50 "2012-09-11 22:00:50" 14.57 12299.4 26864.1 15884.1 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:51" 13.0 "2012-09-11 22:00:00" 35026.644310867116 1 48.096004 -127.804337 51 "2012-09-11 22:00:51" 14.64 18210.8 23002.0 19134.8 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:52" 13.0 "2012-09-11 22:00:00" 30745.588347110872 1 48.096004 -127.804337 52 "2012-09-11 22:00:52" 14.74 15681.1 17600.4 19738.8 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:53" 13.0 "2012-09-11 22:00:00" 25228.565671872828 1 48.096004 -127.804337 53 "2012-09-11 22:00:53" 14.83 10860.9 13045.6 18663.7 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:54" 13.0 "2012-09-11 22:00:00" 23556.660937195662 1 48.096004 -127.804337 54 "2012-09-11 22:00:54" 14.78 8298.3 13485.9 17440.9 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:55" 13.0 "2012-09-11 22:00:00" 31666.08648965009 1 48.096004 -127.804337 55 "2012-09-11 22:00:55" 14.9 16796.8 17914.7 19991.8 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:56" 13.0 "2012-09-11 22:00:00" 28515.668249402817 1 48.096004 -127.804337 56 "2012-09-11 22:00:56" 14.87 14047.1 15207.7 19609.9 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:57" 13.0 "2012-09-11 22:00:00" 29061.90219669043 1 48.096004 -127.804337 57 "2012-09-11 22:00:57" 14.92 14770.4 15264.8 19834.7 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:58" 13.0 "2012-09-11 22:00:00" 29247.194675387247 1 48.096004 -127.804337 58 "2012-09-11 22:00:58" 14.98 14352.1 16364.1 19535.4 18756.218341465174 5887.29422320483 49674.38014852446 53563.263813442114
"2012-09-11 22:00:01" 13.0 "2012-09-11 22:00:00" 42704.67332213186 0 48.018017 -127.856178 1 "2012-09-11 22:00:01" 12.92 30908.7 -26186.9 13512.5 18800.7210447073 5894.490028518952 49605.66448168407 53563.263813442114
"2012-09-11 22:00:02" 13.0 "2012-09-11 22:00:00" 38560.73197036073 0 48.018017 -127.856178 2 "2012-09-11 22:00:02" 12.97 28025.5 -21082.0 16032.8 18800.7210447073 5894.490028518952 49605.66448168407 53563.263813442114
"2012-09-11 22:00:03" 13.0 "2012-09-11 22:00:00" 40426.938781090015 0 48.018017 -127.856178 3 "2012-09-11 22:00:03" 13.01 32764.7 -14954.4 18362.4 18800.7210447073 5894.490028518952 49605.66448168407 53563.263813442114
"2012-09-11 22:00:04" 13.0 "2012-09-11 22:00:00" 41757.94015286195 0 48.018017 -127.856178 4 "2012-09-11 22:00:04" 12.98 33459.1 -18223.0 17092.0 18800.7210447073 5894.490028518952 49605.66448168407 53563.263813442114
"2012-09-11 22:00:05" 13.0 "2012-09-11 22:00:00" 42401.41992445536 0 48.018017 -127.856178 5 "2012-09-11 22:00:05" 12.98 34665.5 -17129.0 17400.6 18800.7210447073 5894.490028518952 49605.66448168407 53563.263813442114
"2012-09-11 22:00:06" 13.0 "2012-09-11 22:00:00" 42495.51292771979 0 48.018017 -127.856178 6 "2012-09-11 22:00:06" 13.0 35116.7 -16062.7 17739.1 18800.7210447073 5894.490028518952 49605.66448168407 53563.263813442114
"2012-09-11 22:00:07" 13.0 "2012-09-11 22:00:00" 42356.95233713115 0 48.018017 -127.856178 7 "2012-09-11 22:00:07" 13.01 34671.9 -16938.2 17466.2 18800.7210447073 5894.490028518952 49605.66448168407 53563.263813442114
"2012-09-11 22:00:08" 13.0 "2012-09-11 22:00:00" 42384.299770787766 0 48.018017 -127.856178 8 "2012-09-11 22:00:08" 13.04 33279.9 -20774.8 16040.1 18800.7210447073 5894.490028518952 49605.66448168407 53563.263813442114
"2012-09-11 22:00:09" 13.0 "2012-09-11 22:00:00" 36440.59554576462 0 48.018017 -127.856178 9 "2012-09-11 22:00:09" 13.03 25091.1 -21211.6 15761.4 18800.7210447073 5894.490028518952 49605.66448168407 53563.263813442114
"2012-09-11 22:00:10" 13.0 "2012-09-11 22:00:00" 41409.914360935356 0 48.018017 -127.856178 10 "2012-09-11 22:00:10" 13.07 31580.7 -21670.0 15743.3 18800.7210447073 5894.490028518952 49605.66448168407 53563.263813442114
"2012-09-11 22:00:11" 13.0 "2012-09-11 22:00:00" 32048.093407720837 0 48.018017 -127.856178 11 "2012-09-11 22:00:11" 13.12 19350.3 -20642.3 15051.3 18800.7210447073 5894.490028518952 49605.66448168407 53563.263813442114
"2012-09-11 22:00:12" 13.0 "2012-09-11 22:00:00" 36456.957032369006 0 48.018017 -127.856178 12 "2012-09-11 22:00:12" 13.1 22963.1 -24767.3 13725.4 18800.7210447073 5894.490028518952 49605.66448168407 53563.263813442114
