M_datetime M_? M_datetime M_lat M_lon M_meas_num M_temp M_xf M_yf M_zf S_? S_date S_day S_drifter_id S_lat S_lon S_record_num S_time battery_voltage
"2012-08-22 09:00:04" 9.9 "2012-08-22 09:00:04" 47.7915 -129.0023 6 13.16 49942.8 343384.0 -481918.7 7 "2012-08-22 00:00:00" 270 68740 47.778521999999995 -129.101624 499 11:02:22 13.3
"2012-08-22 09:20:00" 1.9 "2012-08-22 09:20:00" 47.7913 -129.0015 7 13.14 40091.8 348206.2 -483546.5 7 "2012-08-22 00:00:00" 270 68740 47.778521999999995 -129.101624 499 11:02:22 13.3
"2012-08-22 09:39:59" 1.9 "2012-08-22 09:39:59" 47.7916 -129.0013 8 13.08 39339.1 346433.3 -483583.1 7 "2012-08-22 00:00:00" 270 68740 47.778521999999995 -129.101624 499 11:02:22 13.3
"2012-08-22 10:00:35" 6.4 "2012-08-22 10:00:35" 47.7922 -129.0014 9 13.05 54796.6 345108.3 -480532.8 7 "2012-08-22 00:00:00" 270 68740 47.778521999999995 -129.101624 499 11:02:22 13.3
"2012-08-22 10:20:00" 1.6 "2012-08-22 10:20:00" 47.7934 -129.0013 10 13.07 58779.3 352221.9 -481264.2 7 "2012-08-22 00:00:00" 270 68740 47.778521999999995 -129.101624 499 11:02:22 13.3
"2012-08-22 10:39:59" 1.6 "2012-08-22 10:39:59" 47.7948 -129.0015 11 13.08 26091.1 343548.4 -484958.2 7 "2012-08-22 00:00:00" 270 68740 47.778521999999995 -129.101624 499 11:02:22 13.3
"2012-08-22 10:59:59" 1.9 "2012-08-22 10:59:59" 47.7963 -129.002 12 13.08 55508.6 346504.1 -480921.3 7 "2012-08-22 00:00:00" 270 68740 47.778521999999995 -129.101624 499 11:02:22 13.3
"2012-08-22 11:20:00" 1.3 "2012-08-22 11:20:00" 47.7977 -129.0023 1 13.11 54825.3 330127.3 -478665.3 5 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 500 15:02:27 13.3
"2012-08-22 11:39:59" 1.6 "2012-08-22 11:39:59" 47.799 -129.0027 2 13.11 47313.6 344968.8 -481560.9 5 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 500 15:02:27 13.3
"2012-08-22 12:00:00" 1.3 "2012-08-22 12:00:00" 47.7998 -129.0031 3 13.09 57291.3 355368.5 -481168.0 5 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 500 15:02:27 13.3
